Ms_gene	asc1_count	asc2_count	asc3_count	asc4_count	neu1_count	neu2_count	neu3_count	neu4_count	astro1_count	astro2_count	endo1_count	endo2_count	micro1_count	micro2_count	neuron1_count	neuron2_count	oligopre1_count	oligopre2_count	oligonew1_count	oligonew2_count	oligomye1_count	oligomye2_count
Scaper	99	829	1175	1341	17	710	146	174	1692	1728	1610	1512	181	103	1444	3254	2248	1176	1127	561	317	315
Scara3	653	345	581	840	12	1329	1060	405	4829	3272	29	30	53	64	275	179	1479	1508	186	207	54	269
Scara5	3	2	6	15	0	0	115	0	3	1	3	1	0	0	23	1	26	82	0	7	0	0
Scarb1	573	459	481	479	610	1559	467	214	4632	5499	22385	20837	3694	3485	1581	1040	2380	3990	1468	2508	871	1020
Scarb2	606	380	448	588	1242	735	694	272	4962	5379	4715	4254	13011	9679	7744	6748	7431	6893	17221	16973	8781	9906
Scarf1	2	34	31	38	0	290	169	0	88	54	8007	7270	79	83	43	9	32	5	7	5	1	2
Scarf2	11	19	38	13	1	3	0	28	111	212	504	467	559	653	102	84	172	320	11	9	18	23
Sccpdh	2132	1582	2364	1920	2197	1332	686	640	2872	2586	1853	1934	516	449	3660	3952	3601	3507	10671	7173	14409	13789
Scd1	1416	1084	2061	2155	99	1879	1623	382	17949	23853	128	63	385	387	1448	2935	7761	4401	21812	13110	64142	41588
Scd2	21182	35301	49590	58823	6152	28140	20606	8766	212450	277228	22432	19730	10142	8639	42851	45051	111886	94737	332928	268474	360027	340136
Scd3	128	110	212	49	0	107	0	50	10	46	4	1	4	0	39	17	12	35	74	55	164	140
Scd4	0	0	13	11	0	0	0	0	14	19	23	7	3	0	4	3	6	7	25	16	11	12
Scel	24	6	28	9	8	13	38	20	427	192	2	5	3	3	27	44	842	533	244	152	6	4
Scfd1	1040	1560	1932	1856	30	748	544	540	1461	1512	2006	2129	325	171	656	1529	1754	1435	1618	749	596	594
Scfd2	30	445	601	511	8	147	136	205	795	616	620	472	306	294	579	689	2627	2917	1031	1051	601	652
Scg2	547	78	237	169	260	5570	9834	4144	817	1217	82	87	29	21	5055	13623	451	622	74	41	21	193
Scg3	4608	11251	13194	16418	767	11678	7856	3039	58556	36891	244	195	588	474	9371	17113	20262	11168	4164	2753	1328	2996
Scg5	10219	7351	9167	9105	1490	10415	9440	5088	1426	1343	247	258	263	191	14223	10695	7177	11408	3428	5005	1737	2367
Scgb1c1	0	0	0	0	0	0	0	0	2	3	1	0	2	1	3	4	1	6	1	7	0	1
Scgb3a1	0	8	3	0	0	0	0	25	0	2	943	989	0	3	7	1	1	0	2	0	0	0
Scgn	0	19	7	5	0	0	55	0	2	1	0	0	0	0	15	20	2	0	5	8	0	7
Schip1	136	216	353	237	48	246	171	99	177	206	82	73	7	12	187	250	219	301	243	235	289	289
Scin	0	0	4	1	0	0	0	0	4	3	2	3	6	0	0	4	2	1	2	1	4	0
Sclt1	3	114	163	107	4	77	80	54	718	837	755	719	53	9	521	791	785	191	327	130	39	35
Scly	160	408	568	553	103	293	133	114	462	474	918	944	796	869	418	475	664	1014	633	818	715	592
Scmh1	70	692	810	985	8	448	137	108	1867	1788	1887	1689	2169	1625	3091	2248	2219	2026	1228	1238	658	729
Scml2	2	14	26	128	0	6	2	3	258	494	47	51	5	0	321	225	802	244	101	42	0	7
Scml4	0	0	4	64	1	1	1	1	276	362	18	16	197	248	713	516	37	15	2	23	6	11
Scn10a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	1	0	7	5	1	2
Scn11a	0	6	0	0	0	0	21	0	0	2	19	6	4	0	16	45	1	0	0	0	0	0
Scn1a	31	12	46	28	1	141	289	38	10	5	18	24	19	17	1243	1398	3378	1174	548	264	2	40
Scn1b	0	5	24	10	1	377	128	117	248	139	265	270	2429	2554	2594	2409	841	1833	199	369	902	1785
Scn2a1	328	392	531	431	343	2270	4687	1173	384	429	98	82	35	64	4920	7175	4767	2505	982	495	90	251
Scn2b	191	463	785	861	1025	8372	12924	5777	27	33	27	44	123	226	2874	2137	1021	1415	245	231	97	407
Scn3a	271	928	960	964	565	1328	3559	498	6	22	6	17	2	1	4284	5966	8447	3367	1752	741	17	40
Scn3b	86	427	717	549	16	2958	5363	1430	201	404	658	555	116	94	12829	11910	2859	3862	636	716	314	485
Scn4a	0	0	0	0	0	0	0	0	11	3	36	74	0	0	2	22	1	12	0	0	8	1
Scn4b	1	0	2	0	32	2	22	0	13	45	26	19	50	27	180	212	29	156	11	60	17	79
Scn5a	0	0	1	0	1	0	1	0	18	14	1	1	1	0	293	164	50	74	16	12	14	5
Scn7a	0	1	22	0	0	0	0	83	0	5	1	1	0	0	32	29	56	27	4	6	0	0
Scn8a	222	470	571	593	16	1646	2594	968	6699	5532	168	135	304	407	3768	5079	4679	2224	4489	2111	345	743
Scn9a	0	8	10	13	11	16	97	4	0	6	1	2	1	2	887	1054	91	63	15	12	0	1
Scnm1	1153	1411	2143	2339	430	763	689	354	415	376	706	813	320	271	518	416	438	637	461	358	477	330
Scnn1a	9	15	22	27	5	0	139	7	51	91	15	12	31	27	50	58	37	43	6	3	0	12
Scnn1b	0	3	15	6	2	3	4	0	0	0	1	2	0	0	62	65	0	0	0	0	0	0
Scnn1g	1	11	1	0	1	1	127	2	0	0	2	0	4	0	4	0	0	0	0	0	0	4
Sco1	152	285	384	391	14	191	194	49	591	493	660	670	325	170	696	480	448	505	383	332	209	153
Scoc	922	1283	1796	2083	1438	2948	1531	656	339	420	1650	1681	725	432	2012	1730	860	382	759	324	373	329
Scp2	2821	3611	5294	6498	1186	2012	1548	1061	1995	3118	2919	2736	1405	1006	1986	2420	4877	3360	5212	3197	2689	2422
Scpep1	842	1676	2115	2484	939	1652	1052	503	1216	1361	1208	1156	7567	4702	1003	833	1474	1523	417	461	203	295
Scrg1	6881	6642	5979	9497	4828	12642	4872	3110	2199	2100	31	15	123	165	185	399	9143	10307	8229	8783	3663	3083
Scrib	22	66	151	130	16	67	27	105	5341	5924	2511	2516	3602	3793	4220	3365	3805	4042	6340	6924	5526	5332
Scrn1	36	916	1533	1696	11	139	385	111	1837	3139	223	238	104	169	4569	4754	2156	2889	5617	6100	7326	6032
Scrn2	111	145	310	324	1	3	0	22	490	462	399	409	236	326	208	145	468	892	236	301	134	124
Scrn3	322	230	581	1022	4	227	324	57	367	317	214	245	169	133	309	395	892	675	1247	712	533	441
Scrt1	0	6	8	4	0	0	19	0	5	16	10	6	620	865	5421	3795	885	1689	180	376	413	853
Scrt2	300	343	316	391	1	3	36	4	0	10	0	4	23	61	858	387	24	38	17	43	35	42
Sct	0	5	9	0	0	0	0	0	4	3	0	0	0	6	26	4	6	1	1	0	0	0
Sctr	2	54	95	21	1	227	7	1	1804	1248	12	13	7	7	298	241	10	1	0	1	0	2
Scube1	1	27	15	60	2	2	4	1	1151	1058	224	200	457	648	1493	767	827	969	83	116	13	118
Scube2	1	2	0	0	2	0	0	1	33	44	222	164	0	0	108	191	4	6	4	8	0	5
Scube3	1	2	7	2	3	2	6	0	10	20	4	5	40	29	3469	3292	6	4	38	29	1	11
Scx	1	1	4	14	1	0	0	0	13	17	3	14	37	73	153	93	39	76	74	54	25	43
Scyl1	437	464	561	654	8	19	199	49	2648	2783	4442	4446	5615	5387	3302	2983	2701	4295	2074	2832	2433	1936
Scyl2	151	78	98	145	4	4	8	5	1088	1375	2573	2545	506	358	2666	2799	1328	920	964	755	294	339
Scyl3	154	211	189	270	3	246	32	40	1715	1532	876	807	648	470	799	1165	1307	809	1002	791	367	416
Sdad1	48	747	915	1444	22	16	197	88	1781	1862	1410	1334	974	532	1631	2659	1295	1246	918	925	257	330
Sdc1	208	82	123	111	41	16	69	38	128	230	591	595	34	14	1061	837	594	1302	188	476	51	49
Sdc2	2447	5132	5826	7238	3115	3679	2222	1960	4149	4094	1043	1290	56	15	1658	1426	4796	4188	1403	1057	254	229
Sdc3	876	884	1222	1748	1056	3074	1067	998	10214	13469	7837	7286	2911	2301	34996	20419	72078	130728	18363	24582	265	1308
Sdc4	13384	14714	10405	22362	3686	20662	7618	3820	8740	7830	449	402	17705	10799	311	384	1732	724	60	77	142	463
Sdcbp	5712	5446	8811	10609	7285	5561	5506	1945	4178	6518	35302	34910	13948	9228	8069	10989	8756	6673	4646	3442	1983	2426
Sdcbp2	22	16	47	90	15	10	64	31	81	56	684	755	18	14	56	140	12	12	47	49	19	33
Sdccag3	105	359	497	629	574	287	102	179	4621	4801	2782	2884	3391	2338	5192	4015	4933	4104	4496	4541	3014	3192
Sdccag8	284	998	1028	1170	8	732	161	392	724	658	649	653	661	406	895	1272	1169	576	1085	508	444	423
Sdf2	5997	3974	5044	5706	4485	7551	3976	2445	4071	3640	4425	4458	1908	2352	2944	2811	3041	4488	2467	2690	2213	2023
Sdf2l1	161	189	100	262	99	1072	143	162	188	285	418	387	2487	2801	254	218	1482	2098	1490	1908	651	605
Sdf4	5248	5117	5935	8191	3300	9926	5766	1851	4441	4575	11726	12168	13832	14798	6086	6501	7473	10124	8987	12038	10473	9576
Sdha	4508	7336	11363	13904	5559	8320	7053	3180	7147	7197	6157	6036	5546	4207	7170	8737	9115	10029	7363	7052	4702	5949
Sdhaf1	3	59	109	83	417	117	99	104	435	413	1032	1129	803	923	416	294	560	907	718	1028	784	749
Sdhaf2	1627	1421	1632	2289	647	1187	762	382	1004	1012	1459	1528	506	430	683	917	956	1203	1044	723	755	729
Sdhb	9514	6648	9277	10283	4483	7850	4500	2694	2415	2227	5157	5835	5237	4599	3857	3536	4075	7096	4866	7092	5320	4847
Sdhc	5130	3924	6021	6864	2524	5630	2219	1777	2731	2395	4128	4308	2898	2566	3150	2539	3336	4699	2622	3719	3591	2979
Sdhd	6249	4755	5879	7796	3208	8246	3648	2251	2938	2916	5543	5463	3385	2851	4195	3537	3544	4741	3282	3971	2975	2785
Sdk1	14	14	34	6	2	1	1	1	258	320	119	94	1819	1527	1063	761	1402	1986	378	618	9	46
Sdk2	3	17	0	5	2	1	8	7	698	709	105	113	3	1	2589	1150	115	193	27	18	13	39
Sdpr	1	171	184	171	2	448	207	62	77	78	13418	11980	1	30	75	44	201	147	358	216	225	127
Sdr16c5	9	4	2	3	5	6	5	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sdr39u1	568	712	918	1052	519	551	783	355	862	847	1181	1326	494	338	2543	1930	500	550	260	301	177	250
Sdr42e1	15	68	211	186	26	249	280	354	164	121	101	114	70	110	187	203	944	1105	250	189	256	219
Sdr9c7	4	4	8	12	8	2	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sds	0	0	0	0	0	0	0	0	117	115	9	6	21	20	211	242	20	24	17	10	5	5
Sdsl	191	104	76	221	3	24	15	38	164	95	0	1	4	1	311	324	37	59	24	43	9	20
Sebox	1	12	42	16	0	0	1	0	1	1	8	11	3	2	2	1	1	2	0	2	0	7
Sec11a	5250	3744	4845	6044	3678	3476	2238	1215	2676	2653	4192	4340	1811	1486	1755	1491	2365	2621	1690	1747	708	689
Sec11c	3297	1971	3130	1806	3153	5182	3798	1424	2038	1639	3926	4157	2101	1390	1043	897	3616	2934	2520	1846	2195	2703
Sec13	6036	2754	3731	4182	3133	4162	1504	1296	2249	2306	4562	4614	3934	3680	2211	1840	3232	4493	4035	4940	3309	3066
Sec14l1	350	423	448	581	244	544	1532	590	5486	6236	10151	8968	12921	11304	7606	6827	4167	5318	3159	3307	4773	4242
Sec14l2	82	123	185	165	4	213	165	83	4679	3943	77	96	655	678	744	1013	1651	2257	1398	1738	1535	1675
Sec14l3	0	27	0	14	0	208	115	0	3	10	1	0	13	10	13	8	0	34	0	0	0	6
Sec14l5	3	80	91	24	0	1	8	1	1	0	0	0	1	0	3	4	3	2	1791	671	1856	2192
Sec16a	446	586	941	992	195	831	725	230	5595	5634	3971	3373	3761	2793	3992	4656	4969	4788	4490	4001	1491	1744
Sec16b	0	28	0	21	0	0	20	1	71	44	2	1	21	33	109	99	14	39	5	5	0	0
Sec22a	2315	1303	1831	2013	1147	2271	1146	797	728	722	1258	1429	554	506	730	725	982	1425	623	643	557	376
Sec22b	1127	1503	2143	2150	110	1070	911	815	1474	1911	2418	2518	1549	972	2791	2361	2066	1954	1757	1519	679	782
Sec22c	29	184	224	333	2	185	247	11	1132	1279	322	303	102	190	3194	2643	1386	1937	1473	1646	791	940
Sec23a	1398	1945	2460	3579	34	1099	1706	345	2432	3201	2583	2230	588	533	5548	6275	4039	3550	3586	2930	1011	1145
Sec23b	252	2052	3422	3856	2352	3288	1636	120	2139	2451	2555	2315	2141	1752	1599	1965	2657	3785	4327	4972	3259	3511
Sec23ip	1750	1394	1627	2316	296	2297	2009	338	2055	2244	1986	1869	825	570	1436	1531	1946	1566	2016	1517	617	745
Sec24a	448	638	667	845	696	738	499	372	2485	2661	1700	1517	1378	760	2017	2017	2406	1038	2363	1553	327	479
Sec24b	163	414	499	755	153	387	94	297	3184	3567	3096	2716	1708	1120	3007	3365	3208	2383	2134	1674	705	819
Sec24c	1072	1927	2398	2982	147	1101	1156	541	5567	6034	4418	4144	3902	3535	5695	4882	6120	7176	6767	7334	4040	3780
Sec24d	172	261	362	444	11	95	355	100	519	790	3667	3287	939	746	2117	2678	899	1120	604	866	467	694
Sec31a	714	1138	1170	1895	56	1108	2111	435	4066	4250	7961	6765	5238	4970	4893	4399	3825	4245	3817	4616	2124	2250
Sec31b	0	14	19	22	0	0	0	0	3	7	37	33	29	25	32	43	28	10	24	15	1	5
Sec61a1	5607	6613	8389	9862	6709	5122	4534	2177	9083	8518	15265	14055	10496	10355	7965	5877	9839	14567	11147	14142	6217	6588
Sec61a2	1499	1366	1235	1714	43	924	1233	763	4014	3798	939	955	454	265	6316	4710	3682	3087	3692	2894	1437	1580
Sec61b	2639	1396	1819	1921	449	785	604	423	249	277	1933	2192	735	651	494	450	563	862	502	692	446	446
Sec61g	50	66	103	103	18	88	37	17	47	48	161	171	45	38	78	77	121	154	78	83	62	56
Sec62	5227	6548	7656	9235	1864	9237	5472	2505	5718	6822	7882	7322	1525	786	3753	6107	8962	4371	8095	2709	2550	3117
Sec63	235	968	1063	1497	6	428	471	317	7241	8657	7268	6490	1503	525	3907	5254	7744	3354	6277	2699	1221	1529
Secisbp2	102	539	483	305	8	659	102	194	1651	1538	1339	1339	508	410	702	741	1179	1154	1281	1085	591	584
Secisbp2l	2935	2355	2813	2108	36	4261	1727	997	4293	4997	3785	3689	1226	599	4515	4231	6751	3878	47295	19055	23969	23508
Sectm1a	0	0	5	0	2	0	0	1	0	0	183	220	0	0	0	0	1	0	0	0	0	0
Seh1l	400	1675	2418	2842	1058	1280	1009	269	1438	1972	1706	1621	808	569	2566	2530	2123	1402	1581	1239	527	663
Sel1l	613	1993	1478	1850	271	3667	2544	741	8968	9026	5898	5309	3721	3159	6390	7307	16333	14264	13893	10721	4730	5254
Sel1l2	0	0	0	0	0	0	0	0	18	5	0	0	0	0	0	0	0	0	0	0	0	0
Sel1l3	214	580	926	1207	7	203	289	42	1848	1879	10	13	70	114	2106	1851	1913	2140	264	220	33	184
Sele	0	0	0	0	0	0	0	0	49	33	407	352	0	0	1	0	1	1	0	4	0	0
Selenbp1	174	704	993	1188	14	441	371	334	757	676	222	229	760	900	66	48	347	467	60	100	104	161
Selenbp2	22	7	13	31	0	4	1	7	32	41	26	6	73	42	11	2	19	16	0	3	8	10
Selk	16098	10225	11988	12348	7781	11007	7177	4084	2915	4458	5122	4703	1821	955	3167	2524	3652	3349	4800	3571	4268	3964
Sell	0	0	1	2	395	0	1	3	0	0	26	20	24	25	5	11	19	1	0	0	1	0
Selm	5429	4037	4880	6350	1520	4804	2969	1542	812	942	3968	4157	300	482	2151	1705	1281	2203	1556	2297	3416	2768
Selp	0	0	0	2	0	0	0	0	0	6	185	208	0	6	0	0	2	0	0	8	0	0
Selplg	25	190	204	215	2923	11166	4910	3821	120	104	385	330	162968	232347	23	38	7646	4759	347	385	692	1096
Sema3a	159	631	722	513	8	2	3	231	5	35	44	34	0	0	326	427	125	70	13	8	5	13
Sema3b	1	58	86	171	3	3	2	2	132	209	27	23	12	4	62	70	84	102	47	30	83	53
Sema3c	1903	2120	2216	2186	391	494	142	191	61	135	5504	5541	2	23	2897	3741	87	96	65	25	6	25
Sema3d	36	80	78	119	5	396	102	138	3	18	13	2	2	0	69	280	12132	4960	13111	4447	540	891
Sema3e	30	278	379	719	6	247	71	3	6	56	15	7	1	13	292	250	337	267	1176	582	40	109
Sema3f	5	4	3	10	10	6	7	5	10	35	270	229	392	380	616	203	93	51	13	8	11	22
Sema3g	0	8	1	1	0	0	0	0	33	38	5193	4891	9	29	43	14	19	26	20	11	26	8
Sema4a	48	305	458	554	669	586	887	452	10513	7258	33	14	1124	822	2027	1656	519	635	7029	6439	1335	1880
Sema4b	660	577	427	773	284	988	408	268	9827	8578	33	27	6291	6359	2101	1564	1115	928	155	246	35	119
Sema4c	172	30	47	43	6	11	63	25	1107	1291	7960	6588	3690	2843	3338	1958	1408	1618	2890	2581	1475	1694
Sema4d	846	708	1160	991	19	3287	1587	605	4560	2880	62	30	21714	16001	2636	1945	2415	2168	59006	64812	40059	40314
Sema4f	3	90	130	160	0	281	346	244	20	23	15	5	85	64	2493	1764	1043	1235	4317	3220	967	1193
Sema4g	157	294	439	255	3	4	58	76	2539	2354	217	242	3611	2833	14151	12334	3204	3333	3411	3212	1612	1633
Sema5a	739	1386	2062	1399	38	3736	7317	2123	24	66	146	196	19	9	3470	3586	18009	12533	41366	25434	6733	9677
Sema5b	306	650	796	787	574	48	453	75	9938	14046	26	23	8	19	1632	1438	9863	5984	5393	5682	64	159
Sema6a	826	685	1101	667	88	1413	575	416	9536	12015	7825	6273	18	49	4290	4445	6231	3479	25176	11324	6449	7452
Sema6b	87	24	100	44	2	164	45	110	370	277	1546	1489	532	572	4046	2379	2582	5500	1557	2499	479	927
Sema6c	7	8	8	5	1	0	2	0	272	326	159	126	566	541	5509	3787	928	1373	371	368	153	201
Sema6d	561	1492	1705	1530	135	675	1065	382	27809	29458	12122	11732	709	455	3386	3754	8776	5414	12967	7083	1920	2755
Sema7a	139	71	76	40	202	322	189	17	659	528	42738	39869	363	687	2360	1229	1959	2369	1543	1564	3172	3946
Senp1	448	532	823	989	8	53	32	17	2795	2778	1781	1729	622	306	948	861	1569	1170	769	593	203	212
Senp2	279	632	547	545	9	221	538	85	2774	3126	2379	2313	3275	1546	2897	3254	2785	1800	1968	1530	581	781
Senp3	372	319	425	457	7	305	121	157	2106	2138	3016	2999	3086	2302	3641	2570	2808	3444	2425	3165	1586	1587
Senp5	29	251	372	367	91	113	166	87	2204	2489	2381	2270	1141	589	2916	3490	2147	1811	3009	2351	780	1027
Senp6	273	867	1155	1420	85	653	365	557	5000	6276	4717	4176	860	312	4088	5436	6482	3400	5241	2630	1123	1352
Senp7	123	722	815	1234	463	70	429	24	1362	1901	1271	1077	255	219	2066	1825	2283	1327	1381	700	326	322
Senp8	897	498	771	934	5	732	259	449	182	165	41	39	34	16	87	113	223	67	313	91	161	103
Sephs1	392	1352	2201	2664	24	678	339	199	1907	2724	2945	2782	1030	775	3039	2682	3804	4470	2679	2827	1539	1437
Sephs2	1047	682	800	932	533	1428	791	459	461	477	1406	1251	1748	1797	2252	1903	1161	1519	1082	1198	1168	973
Sepn1	1020	443	390	621	220	773	327	189	2714	2328	4270	3706	3908	3897	1552	1267	4248	5438	3656	4948	2002	1825
Sepp1	5041	8813	9301	12300	14025	30236	16474	8874	9303	9034	296729	289907	78490	47828	1466	1521	23563	7911	3670	1822	7410	9317
Sepsecs	11	91	124	195	0	1	164	3	413	448	295	244	78	61	271	406	425	244	312	165	122	100
Sepw1	36661	22748	31759	32832	14207	23420	19787	13996	3432	3809	5353	5863	4392	5898	12352	11168	7081	11454	9357	12385	22221	19960
Serac1	44	487	544	403	3	329	29	3	1546	1434	206	169	295	172	1362	1723	1089	691	776	342	191	249
Serbp1	1597	3598	3820	5294	813	1657	2102	1627	4017	5490	15158	14124	4685	3095	13600	10776	9516	7471	6326	4803	2632	2434
Serf1	2659	2293	2798	2613	9	717	424	229	220	334	395	392	111	106	1732	1434	910	897	339	317	164	169
Sergef	693	212	455	633	4	154	135	6	179	199	24	17	401	417	722	500	542	757	266	396	138	228
Serhl	106	282	353	536	510	122	33	147	917	644	1127	1267	467	554	94	99	183	231	47	48	5	12
Serinc1	6802	9821	14320	16077	7946	14668	19293	9493	17236	19278	19535	18515	4255	2674	33482	33538	27322	19097	38007	20577	14630	15316
Serinc2	146	437	515	247	5	5	116	17	36	254	1	2	14	15	234	133	845	1335	132	162	7	4
Serinc3	1832	2613	3023	3376	7665	8912	4820	3053	10321	10014	40420	36368	91180	62244	13302	11955	21728	10832	14944	9075	9355	9990
Serinc4	0	18	50	25	0	0	0	0	354	389	137	142	80	17	206	180	108	56	102	81	28	12
Serinc5	1491	1064	1391	943	354	2445	631	640	1030	1517	12977	10790	470	366	3166	3221	35544	31249	42051	31872	16550	15485
Serp1	446	557	825	873	466	1117	196	485	2088	2879	7907	7676	4079	3128	3541	2825	5149	5205	5650	5435	3382	3022
Serp2	87	73	72	100	1	13	163	83	71	89	778	862	136	192	2010	1403	413	802	242	375	456	634
Serpina10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	5	0	1	0	0	0
Serpina12	32	10	22	20	30	14	28	66	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Serpina3c	0	16	20	0	1	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Serpina3f	0	13	3	6	0	42	10	14	1	1	265	252	1	0	34	71	1	0	0	1	0	0
Serpina3g	0	1	1	1	2	3	0	2	0	0	281	348	4	20	0	0	0	0	0	0	0	0
Serpina3i	1	0	2	0	1	1	0	0	3	2	102	107	0	0	14	16	0	0	0	0	1	0
Serpina3m	1	32	10	9	2	76	43	20	23	19	0	0	0	0	12	11	28	96	10	14	1	8
Serpina3n	51	992	979	621	20	4467	2992	1209	1079	973	24	30	39	34	462	595	1594	2353	291	453	125	246
Serpina9	0	5	0	10	2	1	2	4	0	1	0	1	0	6	6	2	0	0	0	0	0	2
Serpinb12	13	4	13	16	32	8	33	45	0	0	0	0	8	17	0	0	0	0	0	0	0	0
Serpinb1a	1817	840	2694	1262	2774	1698	1079	312	13	31	75	101	6	8	17	35	15	1	60	2	276	50
Serpinb1b	1	36	40	85	3	2	117	0	55	14	1	1	1	0	7	27	0	1	0	0	1	2
Serpinb1c	1	0	0	0	3	0	0	0	31	7	1	0	0	0	0	1	0	0	0	0	0	0
Serpinb2	8	3	6	9	10	4	6	17	0	0	2	0	0	0	34	18	0	0	2	1	4	2
Serpinb3a	32	9	28	45	46	25	42	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3b	6	0	4	3	5	3	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3c	3	1	2	2	7	1	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb5	164	13	21	17	30	18	28	49	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Serpinb6a	972	1655	2161	2520	255	1569	659	484	540	543	4651	4849	927	462	1108	1199	665	1029	824	992	728	1153
Serpinb6b	0	39	66	37	11	0	131	2	16	118	5313	5326	10	14	19	12	26	0	1	4	4	9
Serpinb6c	1	6	0	0	0	2	2	0	0	1	0	6	0	0	2	7	0	0	1	0	0	1
Serpinb7	7	4	7	5	7	11	7	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Serpinb8	10	129	120	186	5	12	18	27	14	7	2	1	248	58	5	58	16	30	2	0	0	3
Serpinb9	21	266	350	512	732	574	209	4	171	75	2920	2779	119	122	244	447	141	137	34	15	17	6
Serpinb9b	0	0	0	0	0	0	0	0	3	0	77	40	3	0	0	0	1	0	0	0	0	0
Serpinc1	30	42	39	43	0	19	11	9	5	29	14	6	0	0	12	22	15	0	7	0	0	0
Serpind1	531	73	288	256	1	181	4	1	7	6	3	11	1	9	46	19	71	101	451	434	133	121
Serpine1	0	1	4	4	2	1	1	21	19	26	4195	4133	9418	4921	133	290	312	298	3	4	7	6
Serpine2	6625	8147	4452	3975	3841	13648	9941	3522	28042	29378	19536	17688	11477	10250	3359	4991	52505	60187	9604	9075	688	1654
Serpine3	23	14	22	38	0	63	0	14	12	17	9	10	1	0	20	14	17	3	15	14	7	3
Serpinf1	477	594	390	766	876	1798	493	396	911	1044	822	871	8759	8992	416	150	870	1407	53	70	115	169
Serpinf2	0	0	0	0	0	0	0	65	30	52	12	5	134	107	8	4	2	10	3	5	0	1
Serping1	2079	2691	3198	3765	715	590	457	38	72	111	64	35	13	11	272	299	274	491	3	24	8	11
Serpinh1	4187	2250	1727	2675	1929	1616	1167	289	9125	8672	59567	57535	123	381	957	797	1380	2378	330	401	563	639
Serpini1	939	798	840	1118	12	1622	1818	316	155	181	232	223	10	9	3589	3123	471	247	581	209	110	249
Sertad1	19	287	252	262	428	71	151	142	454	488	6579	5960	3829	2439	820	771	520	1027	280	642	398	561
Sertad2	383	581	731	480	76	184	312	183	2472	3202	2843	2511	1606	890	2498	1997	2654	2302	2686	2966	376	695
Sertad3	295	343	431	532	407	204	179	2	402	426	668	694	355	285	509	362	365	566	316	420	260	302
Sertad4	261	247	252	273	6	6	3	75	14	90	63	29	23	22	1930	1449	322	408	102	245	8	26
Sesn1	882	1989	1920	2069	2339	923	2104	556	1783	1892	5762	5561	2138	1401	4679	7581	2275	1832	599	604	203	316
Sesn2	0	49	20	43	7	6	1	3	659	677	1005	817	2453	1723	1225	1187	816	1609	543	1250	183	509
Sesn3	128	174	186	428	208	187	118	57	2832	3542	3953	3869	175	133	1357	1060	2939	2409	2356	1694	766	837
Sestd1	348	706	640	928	21	88	273	144	3143	3468	5243	4940	84	81	4509	4261	4107	2413	2211	1715	507	563
Set	10773	9672	11453	13950	3302	6388	4454	1999	1396	2172	2593	2626	1996	1170	5978	4254	4348	3230	3550	2451	1858	1506
Setbp1	532	1123	1416	1928	20	19	794	59	3313	4652	519	392	45	31	2973	3218	3220	1896	1426	856	96	161
Setd1a	81	283	280	482	11	158	77	134	4485	4560	2379	2078	2626	2131	5174	5325	2678	3052	2290	3554	742	971
Setd2	137	1084	1245	1479	30	65	723	331	6462	7074	7579	7407	1377	514	2813	7801	6626	2985	5050	2716	455	723
Setd3	503	415	729	886	57	639	251	257	2931	2611	3281	3107	2438	2049	3282	3339	2212	2144	3198	3180	5915	4052
Setd4	101	100	110	165	2	1	23	16	282	320	132	83	146	96	278	293	199	257	178	186	38	58
Setd5	151	603	479	589	216	77	286	109	10596	11254	7950	7434	2220	1387	6194	7814	10125	6735	5992	3854	1283	1544
Setd6	109	67	76	127	1	68	7	20	335	266	71	102	65	29	582	414	420	309	221	194	104	117
Setd7	145	435	550	747	19	728	566	156	3233	3837	2489	2439	722	375	6481	6320	5924	4535	7768	4377	2225	2525
Setd8	753	900	1006	1135	14	492	193	320	1184	1383	1626	1352	1777	831	2180	2152	1866	1275	7846	4428	6105	4586
Setdb1	111	943	994	1135	711	176	423	95	3437	3396	1562	1521	1799	1317	2895	2714	3558	3254	2117	1857	594	550
Setdb2	0	112	146	181	0	1	4	2	170	186	879	953	44	51	92	105	498	447	515	374	139	251
Setmar	2	114	155	151	444	0	106	133	61	94	149	129	36	21	60	67	106	114	46	57	38	30
Setx	299	509	751	991	184	246	430	253	3795	3709	6372	5998	420	182	2481	4988	3459	1361	2605	1044	547	705
Sez6	113	306	458	606	1	104	624	26	456	985	53	33	170	244	11858	5730	6830	9154	1143	1347	101	380
Sez6l	71	181	361	272	293	2510	3547	1332	14486	12625	53	42	148	191	7309	4841	19109	22884	23205	26626	1800	3106
